Datetime,Total Load,Fuel,Day Ahead Generation Schedule,Installed Power,Total installed power
2021-12-29 23:00:00+00:00,8509.18,WA,51.3,1386.1,16906.3
2021-12-29 23:00:00+00:00,8509.18,NU,5975.3,5943.0,16906.3
2021-12-29 23:00:00+00:00,8509.18,LF,0.0,181.6,16906.3
2021-12-29 23:00:00+00:00,8509.18,NG,703.6,5767.9,16906.3
2021-12-29 23:00:00+00:00,8509.18,WI,2283.0,2704.3,16906.3
2021-12-29 23:00:00+00:00,8509.18,Other,695.2,923.4,16906.3
2021-12-28 23:00:00+00:00,8503.06,WA,47.9,1386.1,16906.3
2021-12-28 23:00:00+00:00,8503.06,NU,5980.8,5943.0,16906.3
2021-12-28 23:00:00+00:00,8503.06,WI,1927.5,2704.3,16906.3
2021-12-28 23:00:00+00:00,8503.06,LF,0.0,181.6,16906.3
2021-12-28 23:00:00+00:00,8503.06,Other,701.7,923.4,16906.3
2021-12-28 23:00:00+00:00,8503.06,NG,751.4,5767.9,16906.3
2021-12-27 23:00:00+00:00,8729.62,WA,641.9,1386.1,16906.3
2021-12-27 23:00:00+00:00,8729.62,NU,5986.6,5943.0,16906.3
2021-12-27 23:00:00+00:00,8729.62,Other,683.0,923.4,16906.3
2021-12-27 23:00:00+00:00,8729.62,NG,757.0,5767.9,16906.3
2021-12-27 23:00:00+00:00,8729.62,WI,1693.9,2704.3,16906.3
2021-12-27 23:00:00+00:00,8729.62,LF,0.0,181.6,16906.3
2021-12-26 23:00:00+00:00,8711.41,NG,803.4,5767.9,16906.3
2021-12-26 23:00:00+00:00,8711.41,NU,5987.0,5943.0,16906.3
2021-12-26 23:00:00+00:00,8711.41,Other,699.3,923.4,16906.3
2021-12-26 23:00:00+00:00,8711.41,LF,0.0,181.6,16906.3
2021-12-26 23:00:00+00:00,8711.41,WA,43.6,1386.1,16906.3
2021-12-26 23:00:00+00:00,8711.41,WI,452.2,2704.3,16906.3
2021-12-25 23:00:00+00:00,8304.43,WI,1146.1,2704.3,16906.3
2021-12-25 23:00:00+00:00,8304.43,LF,0.0,181.6,16906.3
2021-12-25 23:00:00+00:00,8304.43,WA,49.2,1386.1,16906.3
2021-12-25 23:00:00+00:00,8304.43,NG,789.0,5767.9,16906.3
2021-12-25 23:00:00+00:00,8304.43,NU,5972.6,5943.0,16906.3
2021-12-25 23:00:00+00:00,8304.43,Other,700.3,923.4,16906.3
2021-12-24 23:00:00+00:00,8460.92,LF,0.0,181.6,16906.3
2021-12-24 23:00:00+00:00,8460.92,NG,890.2,5767.9,16906.3
2021-12-24 23:00:00+00:00,8460.92,WI,139.7,2704.3,16906.3
2021-12-24 23:00:00+00:00,8460.92,WA,37.0,1386.1,16906.3
2021-12-24 23:00:00+00:00,8460.92,NU,5984.4,5943.0,16906.3
2021-12-24 23:00:00+00:00,8460.92,Other,700.0,923.4,16906.3
2021-12-23 23:00:00+00:00,9217.52,WA,39.0,1386.1,16906.3
2021-12-23 23:00:00+00:00,9217.52,NU,5965.4,5943.0,16906.3
2021-12-23 23:00:00+00:00,9217.52,NG,784.4,5767.9,16906.3
2021-12-23 23:00:00+00:00,9217.52,WI,1970.5,2704.3,16906.3
2021-12-23 23:00:00+00:00,9217.52,LF,0.0,181.6,16906.3
2021-12-23 23:00:00+00:00,9217.52,Other,699.6,923.4,16906.3
2021-12-22 23:00:00+00:00,10399.81,LF,0.0,181.6,16906.3
2021-12-22 23:00:00+00:00,10399.81,WA,36.3,1386.1,16906.3
2021-12-22 23:00:00+00:00,10399.81,WI,823.2,2704.3,16906.3
2021-12-22 23:00:00+00:00,10399.81,NG,1609.3,5767.9,16906.3
2021-12-22 23:00:00+00:00,10399.81,NU,5983.2,5943.0,16906.3
2021-12-22 23:00:00+00:00,10399.81,Other,692.1,923.4,16906.3
2021-12-21 23:00:00+00:00,10206.21,LF,0.0,181.6,16906.3
2021-12-21 23:00:00+00:00,10206.21,NG,3136.7,5767.9,16906.3
2021-12-21 23:00:00+00:00,10206.21,NU,5968.0,5943.0,16906.3
2021-12-21 23:00:00+00:00,10206.21,Other,675.7,923.4,16906.3
2021-12-21 23:00:00+00:00,10206.21,WI,143.9,2704.3,16906.3
2021-12-21 23:00:00+00:00,10206.21,WA,45.8,1386.1,16906.3
2021-12-20 23:00:00+00:00,9920.53,WI,45.5,2704.3,16906.3
2021-12-20 23:00:00+00:00,9920.53,LF,0.0,181.6,16906.3
2021-12-20 23:00:00+00:00,9920.53,NG,3336.4,5767.9,16906.3
2021-12-20 23:00:00+00:00,9920.53,WA,41.7,1386.1,16906.3
2021-12-20 23:00:00+00:00,9920.53,NU,5962.0,5943.0,16906.3
2021-12-20 23:00:00+00:00,9920.53,Other,680.9,923.4,16906.3
2021-12-19 23:00:00+00:00,9293.15,WI,304.1,2704.3,16906.3
2021-12-19 23:00:00+00:00,9293.15,Other,675.7,923.4,16906.3
2021-12-19 23:00:00+00:00,9293.15,LF,0.0,181.6,16906.3
2021-12-19 23:00:00+00:00,9293.15,NU,5961.5,5943.0,16906.3
2021-12-19 23:00:00+00:00,9293.15,NG,1830.7,5767.9,16906.3
2021-12-19 23:00:00+00:00,9293.15,WA,49.8,1386.1,16906.3
2021-12-18 23:00:00+00:00,9437.03,WA,48.0,1386.1,16906.3
2021-12-18 23:00:00+00:00,9437.03,NU,5951.7,5943.0,16906.3
2021-12-18 23:00:00+00:00,9437.03,WI,22.8,2704.3,16906.3
2021-12-18 23:00:00+00:00,9437.03,LF,0.0,181.6,16906.3
2021-12-18 23:00:00+00:00,9437.03,NG,1147.2,5767.9,16906.3
2021-12-18 23:00:00+00:00,9437.03,Other,645.8,923.4,16906.3
2021-12-17 23:00:00+00:00,9840.26,LF,0.0,181.6,16906.3
2021-12-17 23:00:00+00:00,9840.26,WA,47.0,1386.1,16906.3
2021-12-17 23:00:00+00:00,9840.26,WI,249.2,2704.3,16906.3
2021-12-17 23:00:00+00:00,9840.26,NU,5849.7,5943.0,16906.3
2021-12-17 23:00:00+00:00,9840.26,NG,1892.5,5767.9,16906.3
2021-12-17 23:00:00+00:00,9840.26,Other,676.8,923.4,16906.3
2021-12-16 23:00:00+00:00,10157.26,NG,2694.6,5767.9,16906.3
2021-12-16 23:00:00+00:00,10157.26,WA,47.0,1386.1,16906.3
2021-12-16 23:00:00+00:00,10157.26,Other,686.3,923.4,16906.3
2021-12-16 23:00:00+00:00,10157.26,LF,0.0,181.6,16906.3
2021-12-16 23:00:00+00:00,10157.26,WI,35.1,2704.3,16906.3
2021-12-16 23:00:00+00:00,10157.26,NU,5938.7,5943.0,16906.3
2021-12-15 23:00:00+00:00,9907.11,WI,291.7,2704.3,16906.3
2021-12-15 23:00:00+00:00,9907.11,Other,682.6,923.4,16906.3
2021-12-15 23:00:00+00:00,9907.11,LF,0.0,181.6,16906.3
2021-12-15 23:00:00+00:00,9907.11,NG,2603.8,5767.9,16906.3
2021-12-15 23:00:00+00:00,9907.11,WA,45.3,1386.1,16906.3
2021-12-15 23:00:00+00:00,9907.11,NU,5949.4,5943.0,16906.3
2021-12-14 23:00:00+00:00,9895.71,WA,43.0,1386.1,16906.3
2021-12-14 23:00:00+00:00,9895.71,LF,0.0,181.6,16906.3
2021-12-14 23:00:00+00:00,9895.71,NG,2251.0,5767.9,16906.3
2021-12-14 23:00:00+00:00,9895.71,NU,5944.3,5943.0,16906.3
2021-12-14 23:00:00+00:00,9895.71,WI,1084.3,2704.3,16906.3
2021-12-14 23:00:00+00:00,9895.71,Other,688.2,923.4,16906.3
2021-12-13 23:00:00+00:00,9935.68,LF,0.0,181.6,16906.3
2021-12-13 23:00:00+00:00,9935.68,WI,1134.4,2704.3,16906.3
2021-12-13 23:00:00+00:00,9935.68,WA,43.1,1386.1,16906.3
2021-12-13 23:00:00+00:00,9935.68,NG,1758.7,5767.9,16906.3
2021-12-13 23:00:00+00:00,9935.68,NU,5947.2,5943.0,16906.3
2021-12-13 23:00:00+00:00,9935.68,Other,680.5,923.4,16906.3
2021-12-12 23:00:00+00:00,9321.63,NG,803.8,5767.9,16906.3
2021-12-12 23:00:00+00:00,9321.63,WI,1404.7,2704.3,16906.3
2021-12-12 23:00:00+00:00,9321.63,NU,5964.4,5943.0,16906.3
2021-12-12 23:00:00+00:00,9321.63,LF,0.0,181.6,16906.3
2021-12-12 23:00:00+00:00,9321.63,WA,41.2,1386.1,16906.3
2021-12-12 23:00:00+00:00,9321.63,Other,674.6,923.4,16906.3
2021-12-11 23:00:00+00:00,9449.33,LF,0.0,181.6,16906.3
2021-12-11 23:00:00+00:00,9449.33,WA,43.6,1386.1,16906.3
2021-12-11 23:00:00+00:00,9449.33,Other,674.5,923.4,16906.3
2021-12-11 23:00:00+00:00,9449.33,NG,822.1,5767.9,16906.3
2021-12-11 23:00:00+00:00,9449.33,WI,2122.1,2704.3,16906.3
2021-12-11 23:00:00+00:00,9449.33,NU,5966.8,5943.0,16906.3
2021-12-10 23:00:00+00:00,10296.11,WI,2128.9,2704.3,16906.3
2021-12-10 23:00:00+00:00,10296.11,LF,0.0,181.6,16906.3
2021-12-10 23:00:00+00:00,10296.11,NG,1555.2,5767.9,16906.3
2021-12-10 23:00:00+00:00,10296.11,NU,5956.7,5943.0,16906.3
2021-12-10 23:00:00+00:00,10296.11,Other,680.7,923.4,16906.3
2021-12-10 23:00:00+00:00,10296.11,WA,50.0,1386.1,16906.3
2021-12-09 23:00:00+00:00,10132.45,WA,50.6,1386.1,16906.3
2021-12-09 23:00:00+00:00,10132.45,NU,5953.3,5943.0,16906.3
2021-12-09 23:00:00+00:00,10132.45,WI,2135.3,2704.3,16906.3
2021-12-09 23:00:00+00:00,10132.45,Other,677.6,923.4,16906.3
2021-12-09 23:00:00+00:00,10132.45,NG,1382.7,5767.9,16906.3
2021-12-09 23:00:00+00:00,10132.45,LF,0.0,181.6,16906.3
2021-12-08 23:00:00+00:00,10181.46,NG,1535.0,5767.9,16906.3
2021-12-08 23:00:00+00:00,10181.46,NU,5954.8,5943.0,16906.3
2021-12-08 23:00:00+00:00,10181.46,WI,1604.1,2704.3,16906.3
2021-12-08 23:00:00+00:00,10181.46,Other,658.2,923.4,16906.3
2021-12-08 23:00:00+00:00,10181.46,LF,0.0,181.6,16906.3
2021-12-08 23:00:00+00:00,10181.46,WA,50.0,1386.1,16906.3
2021-12-07 23:00:00+00:00,9863.74,WA,50.2,1386.1,16906.3
2021-12-07 23:00:00+00:00,9863.74,WI,2320.8,2704.3,16906.3
2021-12-07 23:00:00+00:00,9863.74,Other,663.5,923.4,16906.3
2021-12-07 23:00:00+00:00,9863.74,LF,0.0,181.6,16906.3
2021-12-07 23:00:00+00:00,9863.74,NG,925.2,5767.9,16906.3
2021-12-07 23:00:00+00:00,9863.74,NU,5963.4,5943.0,16906.3
2021-12-06 23:00:00+00:00,9959.85,NG,1495.7,5767.9,16906.3
2021-12-06 23:00:00+00:00,9959.85,WA,222.4,1386.1,16906.3
2021-12-06 23:00:00+00:00,9959.85,NU,5959.1,5943.0,16906.3
2021-12-06 23:00:00+00:00,9959.85,LF,0.0,181.6,16906.3
2021-12-06 23:00:00+00:00,9959.85,WI,2217.5,2704.3,16906.3
2021-12-06 23:00:00+00:00,9959.85,Other,664.3,923.4,16906.3
2021-12-05 23:00:00+00:00,9472.12,NG,2121.1,5767.9,16906.3
2021-12-05 23:00:00+00:00,9472.12,WI,193.6,2704.3,16906.3
2021-12-05 23:00:00+00:00,9472.12,LF,0.0,181.6,16906.3
2021-12-05 23:00:00+00:00,9472.12,NU,5942.5,5943.0,16906.3
2021-12-05 23:00:00+00:00,9472.12,Other,647.4,923.4,16906.3
2021-12-05 23:00:00+00:00,9472.12,WA,49.7,1386.1,16906.3
2021-12-04 23:00:00+00:00,9355.47,WA,50.9,1386.1,16906.3
2021-12-04 23:00:00+00:00,9355.47,NU,5963.2,5943.0,16906.3
2021-12-04 23:00:00+00:00,9355.47,Other,668.5,923.4,16906.3
2021-12-04 23:00:00+00:00,9355.47,LF,0.0,181.6,16906.3
2021-12-04 23:00:00+00:00,9355.47,NG,1168.0,5767.9,16906.3
2021-12-04 23:00:00+00:00,9355.47,WI,1967.7,2704.3,16906.3
2021-12-03 23:00:00+00:00,9806.55,LF,0.0,181.6,16906.3
2021-12-03 23:00:00+00:00,9806.55,WA,43.3,1386.1,16906.3
2021-12-03 23:00:00+00:00,9806.55,WI,265.4,2704.3,16906.3
2021-12-03 23:00:00+00:00,9806.55,NG,1885.0,5767.9,16906.3
2021-12-03 23:00:00+00:00,9806.55,Other,667.1,923.4,16906.3
2021-12-03 23:00:00+00:00,9806.55,NU,5678.5,5943.0,16906.3
2021-12-02 23:00:00+00:00,10223.62,NG,3384.9,5767.9,16906.3
2021-12-02 23:00:00+00:00,10223.62,Other,622.9,923.4,16906.3
2021-12-02 23:00:00+00:00,10223.62,WA,43.6,1386.1,16906.3
2021-12-02 23:00:00+00:00,10223.62,LF,0.0,181.6,16906.3
2021-12-02 23:00:00+00:00,10223.62,NU,5179.6,5943.0,16906.3
2021-12-02 23:00:00+00:00,10223.62,WI,502.2,2704.3,16906.3
2021-12-01 23:00:00+00:00,9943.07,LF,0.0,181.6,16906.3
2021-12-01 23:00:00+00:00,9943.07,NG,1216.6,5767.9,16906.3
2021-12-01 23:00:00+00:00,9943.07,WA,42.0,1386.1,16906.3
2021-12-01 23:00:00+00:00,9943.07,NU,4930.3,5943.0,16906.3
2021-12-01 23:00:00+00:00,9943.07,WI,2177.0,2704.3,16906.3
2021-12-01 23:00:00+00:00,9943.07,Other,637.7,923.4,16906.3
2021-11-30 23:00:00+00:00,9741.36,LF,0.0,181.6,16906.3
2021-11-30 23:00:00+00:00,9741.36,NU,4947.3,5943.0,16906.3
2021-11-30 23:00:00+00:00,9741.36,Other,643.8,923.4,16906.3
2021-11-30 23:00:00+00:00,9741.36,NG,961.5,5767.9,16906.3
2021-11-30 23:00:00+00:00,9741.36,WI,2380.2,2704.3,16906.3
2021-11-30 23:00:00+00:00,9741.36,WA,33.0,1386.1,16906.3
2021-11-29 23:00:00+00:00,9938.38,NG,1307.2,5767.9,16906.3
2021-11-29 23:00:00+00:00,9938.38,WA,41.5,1386.1,16906.3
2021-11-29 23:00:00+00:00,9938.38,NU,4945.8,5943.0,16906.3
2021-11-29 23:00:00+00:00,9938.38,WI,2210.5,2704.3,16906.3
2021-11-29 23:00:00+00:00,9938.38,Other,652.8,923.4,16906.3
2021-11-29 23:00:00+00:00,9938.38,LF,0.0,181.6,16906.3
2021-11-28 23:00:00+00:00,9360.41,LF,0.0,181.6,16906.3
2021-11-28 23:00:00+00:00,9360.41,WI,772.8,2704.3,16906.3
2021-11-28 23:00:00+00:00,9360.41,NG,1956.2,5767.9,16906.3
2021-11-28 23:00:00+00:00,9360.41,WA,33.0,1386.1,16906.3
2021-11-28 23:00:00+00:00,9360.41,NU,4942.9,5943.0,16906.3
2021-11-28 23:00:00+00:00,9360.41,Other,683.3,923.4,16906.3
2021-11-27 23:00:00+00:00,9609.94,Other,675.1,923.4,16906.3
2021-11-27 23:00:00+00:00,9609.94,WA,31.3,1386.1,16906.3
2021-11-27 23:00:00+00:00,9609.94,LF,0.0,181.6,16906.3
2021-11-27 23:00:00+00:00,9609.94,NG,1500.8,5767.9,16906.3
2021-11-27 23:00:00+00:00,9609.94,NU,4922.1,5943.0,16906.3
2021-11-27 23:00:00+00:00,9609.94,WI,1041.3,2704.3,16906.3
2021-11-26 23:00:00+00:00,9886.98,LF,0.0,181.6,16906.3
2021-11-26 23:00:00+00:00,9886.98,NG,1607.8,5767.9,16906.3
2021-11-26 23:00:00+00:00,9886.98,NU,4919.5,5943.0,16906.3
2021-11-26 23:00:00+00:00,9886.98,Other,694.0,923.4,16906.3
2021-11-26 23:00:00+00:00,9886.98,WA,20.4,1386.1,16906.3
2021-11-26 23:00:00+00:00,9886.98,WI,849.7,2704.3,16906.3
2021-11-25 23:00:00+00:00,9597.65,NG,2882.0,5767.9,16906.3
2021-11-25 23:00:00+00:00,9597.65,NU,4919.2,5943.0,16906.3
2021-11-25 23:00:00+00:00,9597.65,WI,999.0,2704.3,16906.3
2021-11-25 23:00:00+00:00,9597.65,WA,28.1,1386.1,16906.3
2021-11-25 23:00:00+00:00,9597.65,Other,649.4,923.4,16906.3
2021-11-25 23:00:00+00:00,9597.65,LF,0.0,181.6,16906.3
2021-11-24 23:00:00+00:00,9646.5,LF,0.0,181.6,16906.3
2021-11-24 23:00:00+00:00,9646.5,NU,4919.4,5943.0,16906.3
2021-11-24 23:00:00+00:00,9646.5,WA,18.7,1386.1,16906.3
2021-11-24 23:00:00+00:00,9646.5,WI,76.2,2704.3,16906.3
2021-11-24 23:00:00+00:00,9646.5,NG,3313.8,5767.9,16906.3
2021-11-24 23:00:00+00:00,9646.5,Other,629.9,923.4,16906.3
2021-11-23 23:00:00+00:00,9640.72,LF,0.0,181.6,16906.3
2021-11-23 23:00:00+00:00,9640.72,WA,28.1,1386.1,16906.3
2021-11-23 23:00:00+00:00,9640.72,NU,4922.2,5943.0,16906.3
2021-11-23 23:00:00+00:00,9640.72,NG,2976.5,5767.9,16906.3
2021-11-23 23:00:00+00:00,9640.72,Other,590.5,923.4,16906.3
2021-11-23 23:00:00+00:00,9640.72,WI,14.9,2704.3,16906.3
2021-11-22 23:00:00+00:00,9777.31,NU,4922.1,5943.0,16906.3
2021-11-22 23:00:00+00:00,9777.31,LF,0.0,181.6,16906.3
2021-11-22 23:00:00+00:00,9777.31,NG,3054.3,5767.9,16906.3
2021-11-22 23:00:00+00:00,9777.31,WI,130.5,2704.3,16906.3
2021-11-22 23:00:00+00:00,9777.31,Other,413.9,923.4,16906.3
2021-11-22 23:00:00+00:00,9777.31,WA,23.7,1386.1,16906.3
2021-11-21 23:00:00+00:00,8594.36,Other,395.0,923.4,16906.3
2021-11-21 23:00:00+00:00,8594.36,WA,35.1,1386.1,16906.3
2021-11-21 23:00:00+00:00,8594.36,NU,4924.4,5943.0,16906.3
2021-11-21 23:00:00+00:00,8594.36,WI,1763.7,2704.3,16906.3
2021-11-21 23:00:00+00:00,8594.36,LF,0.0,181.6,16906.3
2021-11-21 23:00:00+00:00,8594.36,NG,1521.9,5767.9,16906.3
2021-11-20 23:00:00+00:00,8700.13,LF,0.0,181.6,16906.3
2021-11-20 23:00:00+00:00,8700.13,WA,28.2,1386.1,16906.3
2021-11-20 23:00:00+00:00,8700.13,NU,4914.2,5943.0,16906.3
2021-11-20 23:00:00+00:00,8700.13,NG,881.5,5767.9,16906.3
2021-11-20 23:00:00+00:00,8700.13,Other,392.8,923.4,16906.3
2021-11-20 23:00:00+00:00,8700.13,WI,644.9,2704.3,16906.3
2021-11-19 23:00:00+00:00,9117.88,NG,1101.1,5767.9,16906.3
2021-11-19 23:00:00+00:00,9117.88,NU,4820.6,5943.0,16906.3
2021-11-19 23:00:00+00:00,9117.88,Other,427.8,923.4,16906.3
2021-11-19 23:00:00+00:00,9117.88,LF,0.0,181.6,16906.3
2021-11-19 23:00:00+00:00,9117.88,WA,20.9,1386.1,16906.3
2021-11-19 23:00:00+00:00,9117.88,WI,125.0,2704.3,16906.3
2021-11-18 23:00:00+00:00,9404.83,WI,783.9,2704.3,16906.3
2021-11-18 23:00:00+00:00,9404.83,LF,0.0,181.6,16906.3
2021-11-18 23:00:00+00:00,9404.83,NG,1525.9,5767.9,16906.3
2021-11-18 23:00:00+00:00,9404.83,WA,23.3,1386.1,16906.3
2021-11-18 23:00:00+00:00,9404.83,NU,4916.5,5943.0,16906.3
2021-11-18 23:00:00+00:00,9404.83,Other,619.2,923.4,16906.3
2021-11-17 23:00:00+00:00,9665.38,NG,1993.4,5767.9,16906.3
2021-11-17 23:00:00+00:00,9665.38,WA,24.8,1386.1,16906.3
2021-11-17 23:00:00+00:00,9665.38,NU,4926.1,5943.0,16906.3
2021-11-17 23:00:00+00:00,9665.38,WI,434.5,2704.3,16906.3
2021-11-17 23:00:00+00:00,9665.38,LF,0.0,181.6,16906.3
2021-11-17 23:00:00+00:00,9665.38,Other,672.2,923.4,16906.3
2021-11-16 23:00:00+00:00,9766.36,LF,0.0,181.6,16906.3
2021-11-16 23:00:00+00:00,9766.36,Other,671.9,923.4,16906.3
2021-11-16 23:00:00+00:00,9766.36,WA,31.7,1386.1,16906.3
2021-11-16 23:00:00+00:00,9766.36,WI,426.8,2704.3,16906.3
2021-11-16 23:00:00+00:00,9766.36,NG,2136.4,5767.9,16906.3
2021-11-16 23:00:00+00:00,9766.36,NU,4926.9,5943.0,16906.3
2021-11-15 23:00:00+00:00,9548.54,WA,28.1,1386.1,16906.3
2021-11-15 23:00:00+00:00,9548.54,LF,0.0,181.6,16906.3
2021-11-15 23:00:00+00:00,9548.54,NG,3136.4,5767.9,16906.3
2021-11-15 23:00:00+00:00,9548.54,WI,64.8,2704.3,16906.3
2021-11-15 23:00:00+00:00,9548.54,NU,4919.4,5943.0,16906.3
2021-11-15 23:00:00+00:00,9548.54,Other,670.1,923.4,16906.3
2021-11-14 23:00:00+00:00,8740.22,LF,0.0,181.6,16906.3
2021-11-14 23:00:00+00:00,8740.22,WA,37.6,1386.1,16906.3
2021-11-14 23:00:00+00:00,8740.22,WI,168.9,2704.3,16906.3
2021-11-14 23:00:00+00:00,8740.22,Other,630.2,923.4,16906.3
2021-11-14 23:00:00+00:00,8740.22,NG,1162.4,5767.9,16906.3
2021-11-14 23:00:00+00:00,8740.22,NU,4907.6,5943.0,16906.3
2021-11-13 23:00:00+00:00,8911.05,NU,4922.0,5943.0,16906.3
2021-11-13 23:00:00+00:00,8911.05,Other,607.1,923.4,16906.3
2021-11-13 23:00:00+00:00,8911.05,WI,583.3,2704.3,16906.3
2021-11-13 23:00:00+00:00,8911.05,LF,0.0,181.6,16906.3
2021-11-13 23:00:00+00:00,8911.05,NG,1654.5,5767.9,16906.3
2021-11-13 23:00:00+00:00,8911.05,WA,31.2,1386.1,16906.3
2021-11-12 23:00:00+00:00,9228.66,WA,38.5,1386.1,16906.3
2021-11-12 23:00:00+00:00,9228.66,NG,909.9,5767.9,16906.3
2021-11-12 23:00:00+00:00,9228.66,NU,4926.2,5943.0,16906.3
2021-11-12 23:00:00+00:00,9228.66,LF,0.0,181.6,16906.3
2021-11-12 23:00:00+00:00,9228.66,WI,2156.3,2704.3,16906.3
2021-11-12 23:00:00+00:00,9228.66,Other,593.1,923.4,16906.3
2021-11-11 23:00:00+00:00,9225.6,Other,617.2,923.4,16906.3
2021-11-11 23:00:00+00:00,9225.6,NG,2835.4,5767.9,16906.3
2021-11-11 23:00:00+00:00,9225.6,WA,37.0,1386.1,16906.3
2021-11-11 23:00:00+00:00,9225.6,WI,375.3,2704.3,16906.3
2021-11-11 23:00:00+00:00,9225.6,LF,0.0,181.6,16906.3
2021-11-11 23:00:00+00:00,9225.6,NU,4932.4,5943.0,16906.3
2021-11-10 23:00:00+00:00,9768.83,NG,3005.5,5767.9,16906.3
2021-11-10 23:00:00+00:00,9768.83,Other,609.0,923.4,16906.3
2021-11-10 23:00:00+00:00,9768.83,NU,4925.1,5943.0,16906.3
2021-11-10 23:00:00+00:00,9768.83,LF,0.0,181.6,16906.3
2021-11-10 23:00:00+00:00,9768.83,WA,40.1,1386.1,16906.3
2021-11-10 23:00:00+00:00,9768.83,WI,128.2,2704.3,16906.3
2021-11-09 23:00:00+00:00,9863.94,NG,2582.2,5767.9,16906.3
2021-11-09 23:00:00+00:00,9863.94,WA,39.3,1386.1,16906.3
2021-11-09 23:00:00+00:00,9863.94,NU,4921.8,5943.0,16906.3
2021-11-09 23:00:00+00:00,9863.94,Other,631.3,923.4,16906.3
2021-11-09 23:00:00+00:00,9863.94,WI,601.1,2704.3,16906.3
2021-11-09 23:00:00+00:00,9863.94,LF,0.0,181.6,16906.3
2021-11-08 23:00:00+00:00,9698.13,NG,2602.7,5767.9,16906.3
2021-11-08 23:00:00+00:00,9698.13,WA,44.7,1386.1,16906.3
2021-11-08 23:00:00+00:00,9698.13,Other,626.1,923.4,16906.3
2021-11-08 23:00:00+00:00,9698.13,LF,0.0,181.6,16906.3
2021-11-08 23:00:00+00:00,9698.13,NU,4911.4,5943.0,16906.3
2021-11-08 23:00:00+00:00,9698.13,WI,392.9,2704.3,16906.3
2021-11-07 23:00:00+00:00,8877.71,LF,0.0,181.6,16906.3
2021-11-07 23:00:00+00:00,8877.71,WA,46.5,1386.1,16906.3
2021-11-07 23:00:00+00:00,8877.71,WI,1117.2,2704.3,16906.3
2021-11-07 23:00:00+00:00,8877.71,NG,2281.6,5767.9,16906.3
2021-11-07 23:00:00+00:00,8877.71,NU,4917.4,5943.0,16906.3
2021-11-07 23:00:00+00:00,8877.71,Other,614.1,923.4,16906.3
2021-11-06 23:00:00+00:00,8757.46,WA,49.2,1386.1,16906.3
2021-11-06 23:00:00+00:00,8757.46,NG,791.7,5767.9,16906.3
2021-11-06 23:00:00+00:00,8757.46,NU,4914.1,5943.0,16906.3
2021-11-06 23:00:00+00:00,8757.46,WI,2284.8,2704.3,16906.3
2021-11-06 23:00:00+00:00,8757.46,Other,320.6,923.4,16906.3
2021-11-06 23:00:00+00:00,8757.46,LF,0.0,181.6,16906.3
2021-11-05 23:00:00+00:00,9371.66,LF,0.0,181.6,16906.3
2021-11-05 23:00:00+00:00,9371.66,NG,2462.2,5767.9,16906.3
2021-11-05 23:00:00+00:00,9371.66,WA,46.6,1386.1,16906.3
2021-11-05 23:00:00+00:00,9371.66,NU,4818.4,5943.0,16906.3
2021-11-05 23:00:00+00:00,9371.66,WI,566.2,2704.3,16906.3
2021-11-05 23:00:00+00:00,9371.66,Other,470.1,923.4,16906.3
2021-11-04 23:00:00+00:00,9570.18,LF,0.0,181.6,16906.3
2021-11-04 23:00:00+00:00,9570.18,WA,38.6,1386.1,16906.3
2021-11-04 23:00:00+00:00,9570.18,WI,1389.0,2704.3,16906.3
2021-11-04 23:00:00+00:00,9570.18,NG,2664.4,5767.9,16906.3
2021-11-04 23:00:00+00:00,9570.18,NU,4908.2,5943.0,16906.3
2021-11-04 23:00:00+00:00,9570.18,Other,327.8,923.4,16906.3
2021-11-03 23:00:00+00:00,9491.78,WA,40.7,1386.1,16906.3
2021-11-03 23:00:00+00:00,9491.78,WI,77.7,2704.3,16906.3
2021-11-03 23:00:00+00:00,9491.78,LF,0.0,181.6,16906.3
2021-11-03 23:00:00+00:00,9491.78,NG,2685.7,5767.9,16906.3
2021-11-03 23:00:00+00:00,9491.78,NU,4912.8,5943.0,16906.3
2021-11-03 23:00:00+00:00,9491.78,Other,327.4,923.4,16906.3
2021-11-02 23:00:00+00:00,9573.61,LF,0.0,181.6,16906.3
2021-11-02 23:00:00+00:00,9573.61,NG,3135.0,5767.9,16906.3
2021-11-02 23:00:00+00:00,9573.61,WA,38.4,1386.1,16906.3
2021-11-02 23:00:00+00:00,9573.61,Other,340.3,923.4,16906.3
2021-11-02 23:00:00+00:00,9573.61,WI,20.2,2704.3,16906.3
2021-11-02 23:00:00+00:00,9573.61,NU,4897.5,5943.0,16906.3
2021-11-01 23:00:00+00:00,8365.19,LF,0.0,181.6,16906.3
2021-11-01 23:00:00+00:00,8365.19,NG,1366.9,5767.9,16906.3
2021-11-01 23:00:00+00:00,8365.19,WA,41.2,1386.1,16906.3
2021-11-01 23:00:00+00:00,8365.19,NU,4873.2,5943.0,16906.3
2021-11-01 23:00:00+00:00,8365.19,WI,847.5,2704.3,16906.3
2021-11-01 23:00:00+00:00,8365.19,Other,339.8,923.4,16906.3
2021-10-31 23:00:00+00:00,8071.51,LF,0.0,181.6,16906.3
2021-10-31 23:00:00+00:00,8071.51,NG,876.4,5767.9,16906.3
2021-10-31 23:00:00+00:00,8071.51,WA,36.5,1386.1,16906.3
